rate,YEAR,COUNTRY,SEX
3.56,2011,VEN,BTSX
5.81,2010,VEN,MLE
0.816,2013,VEN,FMLE
6.27,2011,VEN,MLE
3.62,2016,VEN,MLE
0.667,2014,VEN,FMLE
3.46,2019,VEN,MLE
3.64,2018,VEN,MLE
2.05,2019,VEN,BTSX
2.13,2014,VEN,BTSX
5.54,2012,VEN,MLE
2.47,2013,VEN,BTSX
0.876,2011,VEN,FMLE
4.13,2013,VEN,MLE
0.918,2012,VEN,FMLE
3.42,2010,VEN,BTSX
0.689,2019,VEN,FMLE
3.75,2015,VEN,MLE
10.8283,2014,VNM,MLE
10.8443,2016,VNM,MLE
7.66,2015,VNM,BTSX
7.51,2019,VNM,BTSX
4.56,2016,VNM,FMLE
4.38,2013,VNM,FMLE
4.46,2014,VNM,FMLE
7.45,2013,VNM,BTSX
4.61,2017,VNM,FMLE
4.66,2019,VNM,FMLE
10.7646,2017,VNM,MLE
10.5453,2013,VNM,MLE
4.34,2012,VNM,FMLE
9.8,2010,VNM,MLE
7.37,2012,VNM,BTSX
7.17,2011,VNM,BTSX
10.8388,2015,VNM,MLE
7.68,2017,VNM,BTSX
7.69,2016,VNM,BTSX
10.11,2011,VNM,MLE
10.581,2018,VNM,MLE
28.2755,2016,VUT,MLE
18.1408,2017,VUT,BTSX
29.6687,2011,VUT,MLE
18.2023,2014,VUT,BTSX
29.439,2013,VUT,MLE
18.1364,2018,VUT,BTSX
18.0299,2019,VUT,BTSX
7.0,2010,VNM,BTSX
4.22,2010,VNM,FMLE
10.3839,2019,VNM,MLE
10.4334,2012,VNM,MLE
4.5,2015,VNM,FMLE
4.25,2011,VNM,FMLE
7.61,2018,VNM,BTSX
7.63,2014,VNM,BTSX
4.64,2018,VNM,FMLE
28.4832,2017,VUT,MLE
28.1342,2019,VUT,MLE
7.55,2018,VUT,FMLE
19.0882,2012,VUT,BTSX
8.1,2012,VUT,FMLE
29.7498,2012,VUT,MLE
30.348,2010,VUT,MLE
18.8794,2013,VUT,BTSX
8.0,2013,VUT,FMLE
7.69,2015,VUT,FMLE
7.5,2016,VUT,FMLE
17.9866,2019,WSM,MLE
6.75,2010,WSM,FMLE
12.6487,2018,WSM,BTSX
6.8,2014,WSM,FMLE
8.27,2010,VUT,FMLE
18.1658,2015,VUT,BTSX
18.9645,2011,VUT,BTSX
19.4775,2010,VUT,BTSX
28.423,2018,VUT,MLE
7.49,2017,VUT,FMLE
18.0384,2016,VUT,BTSX
7.93,2011,VUT,FMLE
7.64,2019,VUT,FMLE
28.478,2014,VUT,MLE
28.3366,2015,VUT,MLE
7.62,2014,VUT,FMLE
18.1029,2017,WSM,MLE
6.75,2018,WSM,FMLE
18.3295,2011,WSM,MLE
18.3721,2016,WSM,MLE
12.7765,2010,WSM,BTSX
12.5601,2017,WSM,BTSX
6.62,2017,WSM,FMLE
6.56,2013,WSM,FMLE
17.2669,2013,WSM,MLE
6.84,2011,WSM,FMLE
12.5512,2019,WSM,BTSX
6.8,2012,WSM,FMLE
18.3148,2014,WSM,MLE
18.4231,2010,WSM,MLE
18.1466,2018,WSM,MLE
12.6575,2015,WSM,BTSX
4.69,2018,YEM,FMLE
5.67,2013,YEM,BTSX
4.4,2017,YEM,FMLE
6.64,2011,YEM,MLE
4.58,2013,YEM,FMLE
6.75,2010,YEM,MLE
5.71,2016,YEM,BTSX
18.2759,2012,WSM,MLE
6.81,2016,WSM,FMLE
6.72,2019,WSM,FMLE
12.7728,2011,WSM,BTSX
12.7239,2012,WSM,BTSX
12.7513,2014,WSM,BTSX
6.74,2015,WSM,FMLE
12.7914,2016,WSM,BTSX
18.1851,2015,WSM,MLE
12.0896,2013,WSM,BTSX
5.51,2015,YEM,BTSX
4.64,2019,YEM,FMLE
5.69,2010,YEM,BTSX
5.58,2017,YEM,BTSX
6.68,2015,YEM,MLE
6.75,2017,YEM,MLE
6.76,2012,YEM,MLE
4.64,2012,YEM,FMLE
4.32,2015,YEM,FMLE
5.62,2011,YEM,BTSX
5.68,2014,YEM,BTSX
23.5219,2019,ZAF,BTSX
12.3198,2010,ZAF,FMLE
5.86,2018,YEM,BTSX
4.6,2010,YEM,FMLE
5.71,2012,YEM,BTSX
6.87,2014,YEM,MLE
6.99,2019,YEM,MLE
4.38,2016,YEM,FMLE
4.58,2011,YEM,FMLE
7.02,2016,YEM,MLE
4.46,2014,YEM,FMLE
5.82,2019,YEM,BTSX
7.02,2018,YEM,MLE
6.74,2013,YEM,MLE
34.0876,2011,ZAF,MLE
24.6368,2010,ZAF,BTSX
25.2197,2017,ZAF,BTSX
10.1393,2012,ZAF,FMLE
24.0724,2014,ZAF,BTSX
24.1491,2018,ZAF,BTSX
24.522,2015,ZAF,BTSX
35.9892,2012,ZAF,MLE
9.8,2014,ZAF,FMLE
23.7095,2013,ZAF,BTSX
9.92,2015,ZAF,FMLE
10.9616,2011,ZAF,FMLE
10.0524,2016,ZAF,FMLE
9.81,2019,ZAF,FMLE
10.0328,2017,ZAF,FMLE
3.57,2016,ZMB,FMLE
9.08,2013,ZMB,BTSX
12.0087,2019,ZMB,MLE
7.29,2019,ZMB,BTSX
10.2507,2011,ZMB,BTSX
22.8975,2012,ZAF,BTSX
37.6359,2019,ZAF,MLE
40.8208,2017,ZAF,MLE
39.5051,2015,ZAF,MLE
38.0979,2013,ZAF,MLE
37.2842,2010,ZAF,MLE
24.4373,2016,ZAF,BTSX
39.2042,2016,ZAF,MLE
39.0206,2018,ZAF,MLE
9.68,2018,ZAF,FMLE
22.3735,2011,ZAF,BTSX
9.68,2013,ZAF,FMLE
38.7163,2014,ZAF,MLE
4.35,2014,ZMB,FMLE
10.1479,2010,ZMB,BTSX
4.81,2013,ZMB,FMLE
15.2789,2011,ZMB,MLE
9.0,2014,ZMB,BTSX
13.4582,2016,ZMB,MLE
13.2312,2018,ZMB,MLE
13.6307,2017,ZMB,MLE
13.4423,2013,ZMB,MLE
8.11,2018,ZMB,BTSX
2.67,2019,ZMB,FMLE
5.37,2010,ZMB,FMLE
18.5682,2013,ZWE,BTSX
14.3016,2014,ZWE,FMLE
8.67,2018,ZWE,FMLE
8.46,2016,ZMB,BTSX
3.52,2017,ZMB,FMLE
3.09,2018,ZMB,FMLE
13.9807,2012,ZMB,MLE
4.95,2012,ZMB,FMLE
8.53,2017,ZMB,BTSX
9.41,2012,ZMB,BTSX
3.81,2015,ZMB,FMLE
8.72,2015,ZMB,BTSX
13.7531,2014,ZMB,MLE
13.7316,2015,ZMB,MLE
5.34,2011,ZMB,FMLE
15.0412,2010,ZMB,MLE
15.1926,2011,ZWE,FMLE
15.0246,2017,ZWE,BTSX
19.8687,2018,ZWE,MLE
18.1701,2014,ZWE,BTSX
17.9558,2015,ZWE,BTSX
23.8332,2015,ZWE,MLE
23.0028,2013,ZWE,MLE
22.4379,2014,ZWE,MLE
14.265,2012,ZWE,FMLE
21.0102,2017,ZWE,MLE
21.5098,2010,ZWE,BTSX
20.6967,2011,ZWE,BTSX
14.1239,2019,ZWE,BTSX
25.6257,2012,ZWE,MLE
17.2026,2010,ZWE,FMLE
26.7533,2011,ZWE,MLE
22.4819,2016,ZWE,MLE
19.9779,2019,ZWE,MLE
26.2441,2010,ZWE,MLE
12.6276,2015,ZWE,FMLE
16.7504,2016,ZWE,BTSX
19.6707,2012,ZWE,BTSX
11.5503,2016,ZWE,FMLE
14.0043,2018,ZWE,BTSX
9.59,2017,ZWE,FMLE
8.79,2019,ZWE,FMLE
14.5466,2013,ZWE,FMLE
