"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SDGSUICIDE","PUBLISHED","2019","EMR","","PAK","FMLE","4.3 [2.8-6.5]","4.34000","2.76000","6.50000",""
"SDGSUICIDE","PUBLISHED","2014","EMR","","PAK","MLE","13.1 [5.8-24.3]","13.07440","5.82000","24.29920",""
"SDGSUICIDE","PUBLISHED","2010","EMR","","PAK","FMLE","4.6 [3.0-6.6]","4.55000","3.04000","6.60000",""
"SDGSUICIDE","PUBLISHED","2012","EMR","","PAK","MLE","12.8 [5.5-23.7]","12.81460","5.53000","23.67480",""
"SDGSUICIDE","PUBLISHED","2004","EMR","","PAK","MLE","13.2 [5.6-24.1]","13.19340","5.58000","24.08560",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","PAK","BTSX","9.1 [4.5-16.0]","9.09000","4.50000","15.97650",""
"SDGSUICIDE","PUBLISHED","2018","EMR","","PAK","MLE","13.2 [5.8-24.6]","13.23350","5.75000","24.58190",""
"SDGSUICIDE","PUBLISHED","2019","EMR","","PAK","MLE","13.3 [6.1-24.7]","13.25390","6.08000","24.65070",""
"SDGSUICIDE","PUBLISHED","2006","EMR","","PAK","BTSX","9.2 [4.5-16.1]","9.18000","4.47000","16.05530",""
"SDGSUICIDE","PUBLISHED","2019","EMR","","PAK","BTSX","8.9 [4.5-15.8]","8.93000","4.47000","15.84110",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","PAN","FMLE","1.2 [0.9-1.5]","1.15000","0.87300","1.48000",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","PAN","MLE","6.3 [5.1-7.6]","6.28000","5.12000","7.64000",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","PAN","BTSX","2.9 [1.9-4.1]","2.86000","1.92000","4.08000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","PAN","FMLE","1.1 [0.8-1.4]","1.08000","0.82900","1.38000",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","PAN","FMLE","1.5 [1.1-1.9]","1.48000","1.12000","1.90000",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","PAN","MLE","4.7 [3.2-6.7]","4.74000","3.19000","6.74000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","PAN","FMLE","0.8 [0.6-1.0]","0.77900","0.59400","1.00000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","PAN","MLE","7.2 [5.9-8.7]","7.23000","5.94000","8.70000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","PAN","FMLE","1.0 [0.7-1.3]","1.01000","0.73900","1.34000",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","PAN","BTSX","5.7 [4.7-7.0]","5.74000","4.67000","6.96000",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","PAN","MLE","5.4 [4.0-7.1]","5.40000","4.01000","7.12000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","PAN","BTSX","5.3 [4.3-6.5]","5.29000","4.27000","6.47000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","PAN","FMLE","2.2 [1.6-2.8]","2.18000","1.64000","2.84000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","PAN","MLE","10.5 [8.6-12.6]","10.45320","8.57000","12.61810",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","PAN","MLE","6.2 [5.0-7.5]","6.16000","4.96000","7.54000",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","PAN","BTSX","3.8 [3.1-4.6]","3.80000","3.07000","4.64000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","PAN","MLE","8.3 [6.9-10.0]","8.34000","6.86000","10.04560",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","PAN","MLE","9.8 [8.1-11.8]","9.81000","8.07000","11.75880",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","PAN","BTSX","5.4 [4.4-6.6]","5.43000","4.39000","6.62000",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","PAN","MLE","7.0 [5.6-8.7]","7.03000","5.62000","8.66000",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","PAN","BTSX","5.8 [4.7-7.1]","5.81000","4.72000","7.06000",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","PAN","BTSX","3.4 [2.7-4.2]","3.41000","2.73000","4.21000",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","PAN","MLE","8.4 [6.9-10.2]","8.40000","6.89000","10.15740",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","PAN","FMLE","1.3 [1.0-1.6]","1.26000","0.97000","1.62000",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","PAN","BTSX","4.9 [4.0-5.9]","4.87000","3.99000","5.87000",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","PAN","MLE","8.1 [6.6-9.7]","8.07000","6.62000","9.72000",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","PAN","FMLE","1.5 [1.2-2.0]","1.54000","1.17000","1.98000",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","PAN","MLE","9.5 [7.8-11.4]","9.47000","7.80000","11.36910",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","PAN","MLE","9.3 [7.6-11.3]","9.32000","7.61000","11.25790",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","PAN","FMLE","1.0 [0.7-1.4]","1.00000","0.68100","1.42000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","PAN","BTSX","3.3 [2.5-4.1]","3.27000","2.54000","4.13000",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","PAN","BTSX","3.6 [2.9-4.4]","3.61000","2.92000","4.43000",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","PAN","MLE","6.4 [5.2-7.8]","6.43000","5.24000","7.76000",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","PAN","FMLE","0.7 [0.5-0.8]","0.65100","0.48700","0.84600",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","PAN","MLE","4.8 [3.4-6.6]","4.80000","3.37000","6.61000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","PAN","BTSX","5.7 [4.6-6.9]","5.65000","4.61000","6.85000",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","PAN","BTSX","5.9 [4.8-7.2]","5.92000","4.84000","7.15000",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","PAN","FMLE","1.5 [1.1-1.9]","1.48000","1.13000","1.89000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","PAN","BTSX","2.9 [2.3-3.6]","2.90000","2.27000","3.62000",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","PAN","MLE","8.5 [7.0-10.1]","8.47000","7.01000","10.10010",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","PAN","FMLE","1.2 [0.9-1.6]","1.22000","0.92700","1.59000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","PAN","MLE","8.8 [7.2-10.6]","8.80000","7.24000","10.55730",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","PAN","FMLE","1.6 [1.2-2.1]","1.61000","1.22000","2.08000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","PAN","BTSX","4.2 [3.4-5.1]","4.17000","3.40000","5.06000",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","PAN","BTSX","5.0 [4.1-6.1]","5.00000","4.05000","6.10000",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","PAN","FMLE","1.1 [0.8-1.5]","1.11000","0.82300","1.45000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","PAN","MLE","4.7 [3.7-5.9]","4.72000","3.74000","5.85000",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","PAN","BTSX","3.2 [2.3-4.2]","3.17000","2.33000","4.20000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","PAN","BTSX","5.4 [4.4-6.5]","5.37000","4.36000","6.53000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","PAN","FMLE","1.9 [1.4-2.5]","1.90000","1.44000","2.45000",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","PAN","BTSX","4.8 [3.9-5.8]","4.79000","3.89000","5.83000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","PAN","MLE","5.5 [4.3-6.9]","5.52000","4.34000","6.91000",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","PAN","FMLE","1.0 [0.6-1.4]","0.97100","0.63600","1.41000",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","PAN","BTSX","4.1 [3.2-5.1]","4.08000","3.23000","5.07000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","PAN","FMLE","1.1 [0.8-1.4]","1.06000","0.79400","1.38000",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","PAN","BTSX","2.9 [2.0-4.0]","2.90000","2.03000","4.02000",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","PAN","FMLE","0.9 [0.7-1.2]","0.92600","0.70400","1.20000",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","PAN","MLE","10.5 [8.7-12.6]","10.51800","8.65000","12.61600",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","PAN","FMLE","0.9 [0.6-1.3]","0.92200","0.64800","1.27000",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","PAN","FMLE","2.1 [1.6-2.7]","2.10000","1.59000","2.70000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","PER","BTSX","2.7 [1.7-3.9]","2.71000","1.67000","3.88000",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","PER","BTSX","2.9 [1.8-4.1]","2.90000","1.84000","4.08000",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","PER","BTSX","3.2 [2.1-4.4]","3.20000","2.05000","4.41000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","PER","MLE","3.9 [2.3-5.6]","3.86000","2.30000","5.63000",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","PER","BTSX","3.1 [2.1-4.3]","3.12000","2.12000","4.25000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","PER","FMLE","1.5 [0.9-2.1]","1.45000","0.92900","2.14000",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","PER","FMLE","1.7 [1.1-2.4]","1.65000","1.12000","2.36000",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","PER","FMLE","1.8 [1.3-2.5]","1.83000","1.26000","2.54000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","PER","FMLE","1.9 [1.3-2.7]","1.93000","1.33000","2.67000",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","PER","FMLE","1.6 [1.1-2.2]","1.56000","1.10000","2.15000",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","PER","FMLE","1.8 [1.3-2.5]","1.79000","1.26000","2.46000",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","PER","MLE","4.6 [2.9-6.3]","4.56000","2.85000","6.29000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","PER","MLE","5.0 [3.2-6.8]","5.02000","3.15000","6.79000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","PER","MLE","3.9 [2.4-5.2]","3.87000","2.44000","5.24000",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","PER","MLE","3.9 [2.6-5.3]","3.94000","2.60000","5.31000",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","PER","BTSX","3.0 [2.0-4.1]","2.98000","1.96000","4.06000",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","PER","BTSX","2.6 [1.7-3.6]","2.63000","1.70000","3.59000",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","PER","MLE","4.0 [2.5-5.4]","3.97000","2.51000","5.39000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","PER","FMLE","2.0 [1.4-2.8]","2.00000","1.40000","2.75000",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","PER","FMLE","1.4 [0.8-2.3]","1.40000","0.80200","2.27000",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","PER","MLE","3.7 [2.4-5.1]","3.74000","2.43000","5.06000",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","PER","FMLE","1.9 [1.3-2.6]","1.89000","1.32000","2.59000",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","PER","MLE","4.7 [2.9-6.3]","4.66000","2.91000","6.33000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","PER","BTSX","2.7 [1.8-3.7]","2.69000","1.75000","3.68000",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","PER","BTSX","2.7 [1.6-4.2]","2.74000","1.62000","4.17000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","PER","BTSX","2.6 [1.6-3.9]","2.63000","1.58000","3.89000",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","PER","FMLE","1.8 [1.3-2.5]","1.80000","1.26000","2.47000",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","PER","FMLE","2.0 [1.4-2.7]","2.01000","1.41000","2.74000",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","PER","MLE","4.8 [3.0-6.6]","4.81000","2.98000","6.55000",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","PER","BTSX","2.9 [1.9-3.9]","2.90000","1.94000","3.94000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","PER","MLE","4.0 [2.4-5.6]","3.97000","2.42000","5.64000",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","PER","BTSX","3.1 [2.0-4.3]","3.10000","1.98000","4.31000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","PER","FMLE","1.4 [0.9-2.2]","1.42000","0.87300","2.17000",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","PER","MLE","3.7 [2.3-5.1]","3.70000","2.30000","5.06000",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","PER","MLE","3.7 [2.3-5.0]","3.71000","2.31000","5.03000",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","PER","FMLE","1.4 [0.8-2.2]","1.43000","0.84800","2.24000",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","PER","BTSX","2.7 [1.8-3.8]","2.74000","1.78000","3.76000",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","PER","BTSX","3.3 [2.1-4.5]","3.27000","2.11000","4.46000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","PER","FMLE","1.7 [1.2-2.4]","1.71000","1.20000","2.35000",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","PER","BTSX","2.8 [1.6-4.4]","2.78000","1.60000","4.35000",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","PER","FMLE","2.3 [1.6-3.2]","2.32000","1.64000","3.19000",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","PER","MLE","4.3 [2.7-5.9]","4.27000","2.66000","5.94000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","PER","FMLE","1.6 [1.1-2.2]","1.59000","1.12000","2.19000",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","PER","FMLE","1.4 [0.8-2.3]","1.41000","0.81700","2.25000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","PER","MLE","3.8 [2.4-5.2]","3.80000","2.41000","5.15000",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","PER","FMLE","1.6 [1.0-2.2]","1.55000","1.03000","2.24000",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","PER","MLE","4.1 [2.4-6.1]","4.07000","2.40000","6.14000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","PER","BTSX","2.7 [1.8-3.7]","2.73000","1.78000","3.71000",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","PER","BTSX","2.8 [1.8-3.9]","2.82000","1.83000","3.86000",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","PER","MLE","3.9 [2.4-5.3]","3.85000","2.40000","5.26000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","PER","BTSX","2.9 [1.9-3.9]","2.90000","1.91000","3.94000",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","PER","FMLE","2.1 [1.5-2.8]","2.06000","1.46000","2.84000",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","PER","BTSX","2.8 [1.6-4.3]","2.76000","1.60000","4.28000",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","PER","FMLE","1.8 [1.2-2.5]","1.75000","1.19000","2.46000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","PER","MLE","3.7 [2.3-5.0]","3.68000","2.30000","5.01000",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","PER","MLE","4.7 [2.9-6.4]","4.67000","2.92000","6.38000",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","PER","MLE","4.2 [2.4-6.5]","4.17000","2.40000","6.45000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","PER","BTSX","3.5 [2.2-4.7]","3.47000","2.24000","4.72000",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","PER","BTSX","3.3 [2.1-4.5]","3.31000","2.12000","4.54000",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","PER","MLE","4.1 [2.4-6.3]","4.13000","2.39000","6.33000",""
"SDGSUICIDE","PUBLISHED","2005","WPR","","PHL","MLE","2.8 [2.2-8.7]","2.82000","2.18000","8.69000",""
"SDGSUICIDE","PUBLISHED","2009","WPR","","PHL","MLE","3.3 [2.5-8.6]","3.30000","2.51000","8.56000",""
"SDGSUICIDE","PUBLISHED","2017","WPR","","PHL","MLE","3.3 [2.4-9.2]","3.29000","2.37000","9.24000",""
"SDGSUICIDE","PUBLISHED","2018","WPR","","PHL","MLE","3.2 [2.2-9.2]","3.21000","2.20000","9.23000",""
"SDGSUICIDE","PUBLISHED","2002","WPR","","PHL","FMLE","0.9 [0.8-1.0]","0.87000","0.75800","0.99300",""
"SDGSUICIDE","PUBLISHED","2005","WPR","","PHL","FMLE","1.0 [0.9-4.6]","0.98500","0.86500","4.61000",""
"SDGSUICIDE","PUBLISHED","2007","WPR","","PHL","FMLE","1.0 [0.8-1.1]","0.96500","0.84600","1.11000",""
"SDGSUICIDE","PUBLISHED","2001","WPR","","PHL","BTSX","1.5 [1.2-1.8]","1.47000","1.17000","1.79000",""
"SDGSUICIDE","PUBLISHED","2014","WPR","","PHL","BTSX","2.3 [1.7-10.1]","2.28000","1.73000","10.13900",""
"SDGSUICIDE","PUBLISHED","2017","WPR","","PHL","BTSX","2.2 [1.6-10.0]","2.21000","1.62000","10.00520",""
"SDGSUICIDE","PUBLISHED","2009","WPR","","PHL","BTSX","2.3 [1.8-7.2]","2.31000","1.83000","7.16000",""
"SDGSUICIDE","PUBLISHED","2015","WPR","","PHL","MLE","3.5 [2.5-9.2]","3.46000","2.52000","9.22000",""
"SDGSUICIDE","PUBLISHED","2012","WPR","","PHL","BTSX","2.4 [1.9-8.9]","2.36000","1.85000","8.89000",""
"SDGSUICIDE","PUBLISHED","2012","WPR","","PHL","FMLE","1.3 [1.1-8.4]","1.25000","1.08000","8.40000",""
"SDGSUICIDE","PUBLISHED","2001","WPR","","PHL","MLE","2.2 [1.7-2.7]","2.19000","1.70000","2.74000",""
"SDGSUICIDE","PUBLISHED","2002","WPR","","PHL","BTSX","1.7 [1.3-2.1]","1.66000","1.32000","2.05000",""
"SDGSUICIDE","PUBLISHED","2014","WPR","","PHL","FMLE","1.0 [0.8-10.8]","1.00000","0.84300","10.82620",""
"SDGSUICIDE","PUBLISHED","2008","WPR","","PHL","BTSX","2.0 [1.6-8.0]","1.99000","1.57000","8.04000",""
"SDGSUICIDE","PUBLISHED","2004","WPR","","PHL","MLE","2.6 [2.0-6.4]","2.59000","2.01000","6.40000",""
"SDGSUICIDE","PUBLISHED","2002","WPR","","PHL","MLE","2.4 [1.9-3.1]","2.44000","1.88000","3.09000",""
"SDGSUICIDE","PUBLISHED","2008","WPR","","PHL","FMLE","1.0 [0.8-5.7]","0.96400","0.84200","5.73000",""
"SDGSUICIDE","PUBLISHED","2006","WPR","","PHL","MLE","3.0 [2.3-8.3]","3.02000","2.34000","8.26000",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","PHL","BTSX","2.2 [1.7-10.0]","2.24000","1.66000","10.03490",""
"SDGSUICIDE","PUBLISHED","2010","WPR","","PHL","MLE","3.4 [2.6-10.5]","3.44000","2.60000","10.46330",""
"SDGSUICIDE","PUBLISHED","2007","WPR","","PHL","BTSX","1.9 [1.5-4.2]","1.87000","1.48000","4.20000",""
"SDGSUICIDE","PUBLISHED","2013","WPR","","PHL","MLE","3.5 [2.6-9.8]","3.49000","2.61000","9.79000",""
"SDGSUICIDE","PUBLISHED","2003","WPR","","PHL","FMLE","1.0 [0.9-1.2]","1.01000","0.88500","1.16000",""
"SDGSUICIDE","PUBLISHED","2006","WPR","","PHL","FMLE","0.9 [0.8-5.8]","0.93400","0.81600","5.75000",""
"SDGSUICIDE","PUBLISHED","2000","WPR","","PHL","FMLE","0.9 [0.8-1.1]","0.92200","0.80100","1.06000",""
"SDGSUICIDE","PUBLISHED","2001","WPR","","PHL","FMLE","0.7 [0.6-0.8]","0.72900","0.63700","0.83500",""
"SDGSUICIDE","PUBLISHED","2009","WPR","","PHL","FMLE","1.3 [1.1-5.8]","1.30000","1.14000","5.75000",""
"SDGSUICIDE","PUBLISHED","2015","WPR","","PHL","BTSX","2.3 [1.7-10.0]","2.27000","1.71000","9.98000",""
"SDGSUICIDE","PUBLISHED","2012","WPR","","PHL","MLE","3.5 [2.6-9.4]","3.45000","2.60000","9.37000",""
"SDGSUICIDE","PUBLISHED","2017","WPR","","PHL","FMLE","1.1 [0.9-10.8]","1.11000","0.86700","10.77400",""
"SDGSUICIDE","PUBLISHED","2010","WPR","","PHL","FMLE","1.3 [1.1-7.5]","1.27000","1.11000","7.49000",""
"SDGSUICIDE","PUBLISHED","2011","WPR","","PHL","BTSX","2.7 [2.1-10.2]","2.71000","2.13000","10.17620",""
"SDGSUICIDE","PUBLISHED","2002","WPR","","PNG","MLE","3.3 [1.8-6.5]","3.31000","1.83000","6.53000",""
"SDGSUICIDE","PUBLISHED","2010","WPR","","PNG","FMLE","1.4 [0.8-2.2]","1.35000","0.76300","2.21000",""
"SDGSUICIDE","PUBLISHED","2015","WPR","","PNG","FMLE","1.6 [0.9-2.6]","1.61000","0.90100","2.64000",""
"SDGSUICIDE","PUBLISHED","2001","WPR","","PNG","BTSX","2.3 [1.3-4.3]","2.28000","1.26000","4.33000",""
"SDGSUICIDE","PUBLISHED","2003","WPR","","PNG","BTSX","2.4 [1.3-4.5]","2.35000","1.30000","4.45000",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","PNG","BTSX","3.0 [1.7-5.4]","2.95000","1.67000","5.35000",""
"SDGSUICIDE","PUBLISHED","2008","WPR","","PNG","BTSX","2.5 [1.4-4.6]","2.51000","1.41000","4.63000",""
"SDGSUICIDE","PUBLISHED","2017","WPR","","PNG","MLE","4.1 [2.3-7.7]","4.12000","2.32000","7.71000",""
"SDGSUICIDE","PUBLISHED","2004","WPR","","PNG","MLE","3.5 [1.9-6.8]","3.49000","1.94000","6.80000",""
"SDGSUICIDE","PUBLISHED","2005","WPR","","PNG","FMLE","1.3 [0.7-2.1]","1.28000","0.70900","2.14000",""
"SDGSUICIDE","PUBLISHED","2009","WPR","","PNG","FMLE","1.3 [0.7-2.1]","1.27000","0.71600","2.09000",""
"SDGSUICIDE","PUBLISHED","2001","WPR","","PNG","FMLE","1.2 [0.6-2.0]","1.17000","0.63600","1.95000",""
"SDGSUICIDE","PUBLISHED","2010","WPR","","PNG","BTSX","2.6 [1.4-4.7]","2.55000","1.44000","4.67000",""
"SDGSUICIDE","PUBLISHED","2019","WPR","","PNG","BTSX","3.0 [1.7-5.4]","2.95000","1.65000","5.39000",""
"SDGSUICIDE","PUBLISHED","2013","WPR","","PNG","MLE","3.9 [2.2-7.3]","3.89000","2.20000","7.31000",""
"SDGSUICIDE","PUBLISHED","2019","WPR","","PNG","MLE","4.3 [2.4-8.0]","4.25000","2.38000","8.03000",""
"SDGSUICIDE","PUBLISHED","2011","WPR","","PNG","BTSX","2.6 [1.4-4.7]","2.56000","1.44000","4.71000",""
"SDGSUICIDE","PUBLISHED","2018","WPR","","PNG","FMLE","1.5 [0.9-2.5]","1.52000","0.85900","2.51000",""
"SDGSUICIDE","PUBLISHED","2015","WPR","","PNG","BTSX","3.0 [1.7-5.4]","2.95000","1.66000","5.39000",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","PNG","FMLE","1.6 [0.9-2.6]","1.59000","0.89700","2.62000",""
"SDGSUICIDE","PUBLISHED","2007","WPR","","PNG","FMLE","1.4 [0.8-2.3]","1.35000","0.75400","2.25000",""
"SDGSUICIDE","PUBLISHED","2014","WPR","","PNG","MLE","4.2 [2.4-7.8]","4.15000","2.36000","7.82000",""
"SDGSUICIDE","PUBLISHED","2017","WPR","","PNG","FMLE","1.5 [0.8-2.5]","1.50000","0.84600","2.47000",""
"SDGSUICIDE","PUBLISHED","2000","WPR","","PHL","BTSX","1.8 [1.4-2.2]","1.75000","1.40000","2.17000",""
"SDGSUICIDE","PUBLISHED","2011","WPR","","PHL","FMLE","1.5 [1.3-9.3]","1.46000","1.27000","9.25000",""
"SDGSUICIDE","PUBLISHED","2013","WPR","","PHL","BTSX","2.4 [1.9-9.6]","2.37000","1.85000","9.60000",""
"SDGSUICIDE","PUBLISHED","2010","WPR","","PHL","BTSX","2.4 [1.9-9.0]","2.36000","1.86000","8.99000",""
"SDGSUICIDE","PUBLISHED","2019","WPR","","PHL","FMLE","1.2 [0.9-10.9]","1.16000","0.87500","10.92580",""
"SDGSUICIDE","PUBLISHED","2018","WPR","","PHL","FMLE","1.1 [0.9-10.9]","1.13000","0.86100","10.94120",""
"SDGSUICIDE","PUBLISHED","2015","WPR","","PHL","FMLE","1.1 [0.9-10.8]","1.07000","0.89500","10.75050",""
"SDGSUICIDE","PUBLISHED","2019","WPR","","PHL","BTSX","2.2 [1.5-10.1]","2.15000","1.51000","10.07180",""
"SDGSUICIDE","PUBLISHED","2013","WPR","","PHL","FMLE","1.2 [1.1-9.4]","1.24000","1.07000","9.42000",""
"SDGSUICIDE","PUBLISHED","2004","WPR","","PHL","FMLE","0.9 [0.8-3.4]","0.92000","0.80100","3.35000",""
"SDGSUICIDE","PUBLISHED","2007","WPR","","PHL","MLE","2.8 [2.1-7.2]","2.76000","2.10000","7.24000",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","PHL","FMLE","1.1 [0.9-10.9]","1.09000","0.87400","10.85390",""
"SDGSUICIDE","PUBLISHED","2005","WPR","","PHL","BTSX","1.9 [1.5-6.7]","1.91000","1.53000","6.66000",""
"SDGSUICIDE","PUBLISHED","2011","WPR","","PHL","MLE","4.0 [3.0-11.1]","3.95000","2.98000","11.08660",""
"SDGSUICIDE","PUBLISHED","2000","WPR","","PHL","MLE","2.6 [2.0-3.3]","2.57000","1.98000","3.26000",""
"SDGSUICIDE","PUBLISHED","2016","WPR","","PHL","MLE","3.4 [2.4-9.2]","3.37000","2.43000","9.23000",""
"SDGSUICIDE","PUBLISHED","2018","WPR","","PHL","BTSX","2.2 [1.5-10.1]","2.18000","1.53000","10.07960",""
"SDGSUICIDE","PUBLISHED","2019","WPR","","PHL","MLE","3.1 [2.1-9.2]","3.13000","2.14000","9.23000",""
"SDGSUICIDE","PUBLISHED","2006","WPR","","PHL","BTSX","2.0 [1.6-7.0]","1.98000","1.58000","7.01000",""
"SDGSUICIDE","PUBLISHED","2003","WPR","","PHL","MLE","2.6 [2.0-3.3]","2.62000","2.03000","3.27000",""
